Nome: BRASILIA
Codigo Estacao: A001
Latitude: -15.78944444
Longitude: -47.92583332
Altitude: 1160.96
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2023-03-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;RADIACAO GLOBAL(Kj/m²);
2021-12-07;2000;310.76;
2021-12-07;2100;824.422;
2021-12-07;2200;44.168;
2021-12-07;2300;-2.932;
2021-12-08;0000;-2.903;
2021-12-08;0100;-3.54;
2021-12-08;0200;-3.54;
2021-12-08;0300;-3.54;
2021-12-08;0400;-3.54;
2021-12-08;0500;-2.926;
2021-12-08;0600;-3.516;
2021-12-08;0700;-3.54;
2021-12-08;0800;-3.453;
2021-12-08;0900;30.117;
2021-12-08;1000;372.954;
2021-12-08;1100;1241.53;
2021-12-08;1200;2296.514;
2021-12-08;1300;1711.931;
2021-12-08;1400;1482.812;
2021-12-08;1500;2216.12;
2021-12-08;1600;1375.639;
2021-12-08;1700;498.447;
2021-12-08;1800;847.14;
2021-12-08;1900;443.311;
2021-12-08;2000;107.924;
2021-12-08;2100;81.417;
2021-12-08;2200;15.325;
2021-12-08;2300;-2.207;
2021-12-09;0000;-2.33;
2021-12-09;0100;-3.148;
2021-12-09;0200;-2.506;
2021-12-09;0300;-2.564;
2021-12-09;0400;-1.879;
2021-12-09;0500;-2.53;
2021-12-09;0600;-3.273;
2021-12-09;0700;-3.492;
2021-12-09;0800;-3.383;
2021-12-09;0900;40.062;
2021-12-09;1000;593.334;
2021-12-09;1100;1554.144;
2021-12-09;1200;1353.986;
2021-12-09;1300;2475.073;
2021-12-09;1400;2366.677;
2021-12-09;1500;3135.664;
2021-12-09;1600;3591.342;
2021-12-09;1700;948.774;
2021-12-09;1800;1404.048;
2021-12-09;1900;958.035;
2021-12-09;2000;398.794;
2021-12-09;2100;138.809;
2021-12-09;2200;41.813;
2021-12-09;2300;-3.401;
2021-12-10;0000;-3.54;
2021-12-10;0100;-3.48;
2021-12-10;0200;-3.055;
2021-12-10;0300;-2.241;
2021-12-10;0400;-3.447;
2021-12-10;0500;-3.391;
2021-12-10;0600;-2.91;
2021-12-10;0700;-2.74;
2021-12-10;0800;-3.298;
2021-12-10;0900;31.862;
2021-12-10;1000;721.267;
2021-12-10;1100;1526.513;
2021-12-10;1200;2302.708;
2021-12-10;1300;2905.02;
2021-12-10;1400;2826.836;
2021-12-10;1500;1498.053;
2021-12-10;1600;2294.573;
2021-12-10;1700;1742.685;
2021-12-10;1800;1382.407;
2021-12-10;1900;988.772;
2021-12-10;2000;843.05;
2021-12-10;2100;784.231;
2021-12-10;2200;60.293;
2021-12-10;2300;-3.54;
2021-12-11;0000;-3.417;
2021-12-11;0100;-3.158;
2021-12-11;0200;-3.512;
2021-12-11;0300;-3.498;
2021-12-11;0400;-2.901;
2021-12-11;0500;-2.87;
2021-12-11;0600;-3.395;
2021-12-11;0700;-2.613;
2021-12-11;0800;-3.488;
2021-12-11;0900;24.027;
2021-12-11;1000;251.068;
2021-12-11;1100;1105.601;
2021-12-11;1200;1316.545;
2021-12-11;1300;2969.261;
2021-12-11;1400;2727.324;
2021-12-11;1500;2071.473;
2021-12-11;1600;3681.571;
2021-12-11;1700;2393.541;
2021-12-11;1800;1428.131;
2021-12-11;1900;434.237;
2021-12-11;2000;69.315;
2021-12-11;2100;11.583;
2021-12-11;2200;3.335;
2021-12-11;2300;-2.174;
2021-12-12;0000;-2.322;
2021-12-12;0100;-2.661;
2021-12-12;0200;-3.151;
2021-12-12;0300;-2.727;
2021-12-12;0400;-1.527;
2021-12-12;0500;-1.93;
2021-12-12;0600;-1.615;
2021-12-12;0700;-2.433;
2021-12-12;0800;-2.458;
2021-12-12;0900;16.321;
2021-12-12;1000;197.915;
2021-12-12;1100;1457.648;
2021-12-12;1200;1813.018;
2021-12-12;1300;2562.95;
2021-12-12;1400;3348.427;
2021-12-12;1500;3123.136;
2021-12-12;1600;2569.157;
2021-12-12;1700;1595.08;
2021-12-12;1800;2041.075;
2021-12-12;1900;1287.094;
2021-12-12;2000;1139.504;
2021-12-12;2100;791.023;
2021-12-12;2200;59.058;
2021-12-12;2300;-3.54;
2021-12-13;0000;-3.54;
2021-12-13;0100;-3.427;
2021-12-13;0200;-3.538;
2021-12-13;0300;-3.479;
2021-12-13;0400;-2.606;
2021-12-13;0500;-2.896;
2021-12-13;0600;-3.372;
2021-12-13;0700;-2.593;
2021-12-13;0800;-2.54;
2021-12-13;0900;4.959;
2021-12-13;1000;174.846;
2021-12-13;1100;679.053;
2021-12-13;1200;895.24;
2021-12-13;1300;1566.088;
2021-12-13;1400;2142.032;
2021-12-13;1500;2998.423;
2021-12-13;1600;2591.982;
2021-12-13;1700;2353.543;
2021-12-13;1800;1555.028;
2021-12-13;1900;1148.868;
2021-12-13;2000;377.561;
2021-12-13;2100;107.052;
2021-12-13;2200;2.078;
2021-12-13;2300;-.584;
2021-12-14;0000;-1.612;
2021-12-14;0100;-1.097;
2021-12-14;0200;-1.295;
2021-12-14;0300;-1.348;
2021-12-14;0400;-1.604;
2021-12-14;0500;-3.079;
2021-12-14;0600;-2.55;
2021-12-14;0700;-1.823;
2021-12-14;0800;-3.302;
2021-12-14;0900;34.864;
2021-12-14;1000;435.508;
2021-12-14;1100;833.701;
2021-12-14;1200;1710.207;
2021-12-14;1300;2206.152;
2021-12-14;1400;2355.626;
2021-12-14;1500;3407.654;
2021-12-14;1600;3374.458;
2021-12-14;1700;2820.985;
2021-12-14;1800;2092.942;
2021-12-14;1900;1020.094;
2021-12-14;2000;910.853;
2021-12-14;2100;515.479;
2021-12-14;2200;75.479;
2021-12-14;2300;-3.423;
2021-12-15;0000;-2.489;
2021-12-15;0100;-3.48;
2021-12-15;0200;-3.342;
2021-12-15;0300;-2.555;
2021-12-15;0400;-2.077;
2021-12-15;0500;-2.611;
2021-12-15;0600;-2.018;
2021-12-15;0700;-2.148;
2021-12-15;0800;-2.353;
2021-12-15;0900;3.457;
2021-12-15;1000;249.495;
2021-12-15;1100;706.704;
2021-12-15;1200;937.677;
2021-12-15;1300;1706.672;
2021-12-15;1400;1762.37;
2021-12-15;1500;1327.038;
2021-12-15;1600;1449.108;
2021-12-15;1700;1316.783;
2021-12-15;1800;775.033;
2021-12-15;1900;1030.013;
2021-12-15;2000;808.302;
2021-12-15;2100;369.301;
2021-12-15;2200;31.643;
2021-12-15;2300;-3.54;
2021-12-16;0000;-3.483;
2021-12-16;0100;-3.362;
2021-12-16;0200;-3.465;
2021-12-16;0300;-3.516;
2021-12-16;0400;-3.265;
2021-12-16;0500;-3.29;
2021-12-16;0600;-3.522;
2021-12-16;0700;-3.142;
2021-12-16;0800;-2.922;
2021-12-16;0900;16.939;
2021-12-16;1000;290.64;
2021-12-16;1100;1032.763;
2021-12-16;1200;2214.924;
2021-12-16;1300;1624.769;
2021-12-16;1400;1425.511;
2021-12-16;1500;2048.359;
2021-12-16;1600;983.015;
2021-12-16;1700;1390.138;
2021-12-16;1800;638.047;
2021-12-16;1900;554.393;
2021-12-16;2000;498.511;
2021-12-16;2100;243.383;
2021-12-16;2200;37.842;
2021-12-16;2300;-2.864;
2021-12-17;0000;-3.315;
2021-12-17;0100;-1.693;
2021-12-17;0200;-2.127;
2021-12-17;0300;-1.94;
2021-12-17;0400;-2.038;
2021-12-17;0500;-3.277;
2021-12-17;0600;-3.538;
2021-12-17;0700;-3.192;
2021-12-17;0800;-2.994;
2021-12-17;0900;17.385;
2021-12-17;1000;232.542;
2021-12-17;1100;1290.183;
2021-12-17;1200;2276.726;
2021-12-17;1300;2785.075;
2021-12-17;1400;2351.406;
2021-12-17;1500;2948.055;
2021-12-17;1600;3028.693;
2021-12-17;1700;3172.377;
2021-12-17;1800;1711.288;
2021-12-17;1900;828.862;
2021-12-17;2000;144.061;
2021-12-17;2100;7.338;
2021-12-17;2200;-1.377;
2021-12-17;2300;-2.415;
2021-12-18;0000;-1.295;
2021-12-18;0100;-1.237;
2021-12-18;0200;-1.217;
2021-12-18;0300;-1.883;
2021-12-18;0400;-1.337;
2021-12-18;0500;-2.111;
2021-12-18;0600;-2.957;
2021-12-18;0700;-3.221;
2021-12-18;0800;-3.062;
2021-12-18;0900;4.076;
2021-12-18;1000;124.219;
2021-12-18;1100;401.209;
2021-12-18;1200;887.805;
2021-12-18;1300;1625.934;
2021-12-18;1400;1567.531;
2021-12-18;1500;1977.299;
2021-12-18;1600;2502.03;
2021-12-18;1700;2651.093;
2021-12-18;1800;2951.007;
2021-12-18;1900;1207.051;
2021-12-18;2000;960.245;
2021-12-18;2100;337.17;
2021-12-18;2200;62.881;
2021-12-18;2300;-3.465;
2021-12-19;0000;-2.828;
2021-12-19;0100;-3.074;
2021-12-19;0200;-2.893;
2021-12-19;0300;-3.31;
2021-12-19;0400;-2.804;
2021-12-19;0500;-2.408;
2021-12-19;0600;-2.071;
2021-12-19;0700;-2.157;
2021-12-19;0800;-3.251;
2021-12-19;0900;4.873;
2021-12-19;1000;185.846;
2021-12-19;1100;310.419;
2021-12-19;1200;1088.546;
2021-12-19;1300;2444.37;
2021-12-19;1400;2534.342;
2021-12-19;1500;2909.953;
2021-12-19;1600;2207.742;
2021-12-19;1700;603.685;
2021-12-19;1800;882.963;
2021-12-19;1900;164.558;
2021-12-19;2000;198.105;
2021-12-19;2100;86.833;
2021-12-19;2200;18.885;
2021-12-19;2300;-.782;
2021-12-20;0000;-.938;
2021-12-20;0100;-.954;
2021-12-20;0200;-1.884;
2021-12-20;0300;-1.981;
2021-12-20;0400;-1.866;
2021-12-20;0500;-2.11;
2021-12-20;0600;-1.759;
2021-12-20;0700;-2.948;
2021-12-20;0800;-2.856;
2021-12-20;0900;28.378;
2021-12-20;1000;399.875;
2021-12-20;1100;853.7;
2021-12-20;1200;1086.635;
2021-12-20;1300;1448.821;
2021-12-20;1400;2338.284;
2021-12-20;1500;2346.867;
2021-12-20;1600;2420.504;
2021-12-20;1700;1477.988;
2021-12-20;1800;2631.511;
2021-12-20;1900;783.31;
2021-12-20;2000;361.051;
2021-12-20;2100;456.237;
2021-12-20;2200;28.165;
2021-12-20;2300;-1.932;
2021-12-21;0000;-2.377;
2021-12-21;0100;-2.366;
2021-12-21;0200;-1.735;
2021-12-21;0300;-2.829;
2021-12-21;0400;-3.54;
2021-12-21;0500;-2.938;
2021-12-21;0600;-1.273;
2021-12-21;0700;-1.339;
2021-12-21;0800;-1.242;
2021-12-21;0900;26.278;
2021-12-21;1000;529.268;
2021-12-21;1100;1258.791;
2021-12-21;1200;2139.092;
2021-12-21;1300;2651.86;
2021-12-21;1400;3365.023;
2021-12-21;1500;2483.063;
2021-12-21;1600;3142.338;
2021-12-21;1700;2263.16;
2021-12-21;1800;1092.117;
2021-12-21;1900;628.3;
2021-12-21;2000;1409.234;
2021-12-21;2100;87.597;
2021-12-21;2200;10.69;
2021-12-21;2300;-3.494;
2021-12-22;0000;-2.884;
2021-12-22;0100;-2.969;
2021-12-22;0200;-3.354;
2021-12-22;0300;-2.774;
2021-12-22;0400;-3.538;
2021-12-22;0500;-3.485;
2021-12-22;0600;-3.119;
2021-12-22;0700;-3.439;
2021-12-22;0800;-3.447;
2021-12-22;0900;12.776;
2021-12-22;1000;437.083;
2021-12-22;1100;987.706;
2021-12-22;1200;1605.498;
2021-12-22;1300;1572.425;
2021-12-22;1400;1940.211;
2021-12-22;1500;2917.228;
2021-12-22;1600;2528.173;
2021-12-22;1700;2070.77;
2021-12-22;1800;3118.209;
2021-12-22;1900;2084.809;
2021-12-22;2000;2218.118;
2021-12-22;2100;473.199;
2021-12-22;2200;20.121;
2021-12-22;2300;-3.481;
2021-12-23;0000;-2.878;
2021-12-23;0100;-3.471;
2021-12-23;0200;-3.54;
2021-12-23;0300;-3.473;
2021-12-23;0400;-3.366;
2021-12-23;0500;-3.172;
2021-12-23;0600;-3.265;
2021-12-23;0700;-3.445;
2021-12-23;0800;-3.249;
2021-12-23;0900;30.237;
2021-12-23;1000;325.5;
2021-12-23;1100;1051.298;
2021-12-23;1200;1840.552;
2021-12-23;1300;2019.482;
2021-12-23;1400;1893.391;
2021-12-23;1500;3122.415;
2021-12-23;1600;2511.246;
2021-12-23;1700;1699.808;
2021-12-23;1800;1962.652;
2021-12-23;1900;1698;
2021-12-23;2000;656.82;
2021-12-23;2100;275.8;
2021-12-23;2200;36.126;
2021-12-23;2300;-3.292;
2021-12-24;0000;-3.032;
2021-12-24;0100;-2.069;
2021-12-24;0200;-1.61;
2021-12-24;0300;-2.218;
2021-12-24;0400;-.548;
2021-12-24;0500;-1.665;
2021-12-24;0600;-2.256;
2021-12-24;0700;-2.074;
2021-12-24;0800;-1.274;
2021-12-24;0900;3.229;
2021-12-24;1000;96.93;
2021-12-24;1100;256.378;
2021-12-24;1200;472.638;
2021-12-24;1300;615.941;
2021-12-24;1400;571.05;
2021-12-24;1500;739.192;
2021-12-24;1600;1274.98;
2021-12-24;1700;1318.67;
2021-12-24;1800;1419.799;
2021-12-24;1900;816.307;
2021-12-24;2000;278.91;
2021-12-24;2100;121.255;
2021-12-24;2200;35.527;
2021-12-24;2300;-2.97;
2021-12-25;0000;-2.882;
2021-12-25;0100;-3.54;
2021-12-25;0200;-3.54;
2021-12-25;0300;-3.54;
2021-12-25;0400;-3.54;
2021-12-25;0500;-3.322;
2021-12-25;0600;-3.534;
2021-12-25;0700;-2.85;
2021-12-25;0800;-3.54;
2021-12-25;0900;9.59;
2021-12-25;1000;447.694;
2021-12-25;1100;1411.006;
2021-12-25;1200;2118.127;
2021-12-25;1300;3019.73;
2021-12-25;1400;2991.53;
2021-12-25;1500;3467.206;
2021-12-25;1600;3223.598;
2021-12-25;1700;3028.756;
2021-12-25;1800;2283.63;
2021-12-25;1900;2116.298;
2021-12-25;2000;1812.541;
2021-12-25;2100;811.776;
2021-12-25;2200;97.922;
2021-12-25;2300;-3.54;
2021-12-26;0000;-3.54;
2021-12-26;0100;-3.54;
2021-12-26;0200;-3.54;
2021-12-26;0300;-3.376;
2021-12-26;0400;-2.352;
2021-12-26;0500;-3.165;
2021-12-26;0600;-2.834;
2021-12-26;0700;-3.496;
2021-12-26;0800;-3.54;
2021-12-26;0900;5.34;
2021-12-26;1000;374.669;
2021-12-26;1100;700.389;
2021-12-26;1200;1365.478;
2021-12-26;1300;2749.409;
2021-12-26;1400;2852.141;
2021-12-26;1500;3727.863;
2021-12-26;1600;4002.715;
2021-12-26;1700;3568.69;
2021-12-26;1800;3208.837;
2021-12-26;1900;2285.375;
2021-12-26;2000;1711.75;
2021-12-26;2100;452.726;
2021-12-26;2200;96.229;
2021-12-26;2300;-3.54;
2021-12-27;0000;-3.54;
2021-12-27;0100;-3.54;
2021-12-27;0200;-3.54;
2021-12-27;0300;-3.54;
2021-12-27;0400;-3.54;
2021-12-27;0500;-3.54;
2021-12-27;0600;-3.54;
2021-12-27;0700;-3.54;
2021-12-27;0800;-2.909;
2021-12-27;0900;8.129;
2021-12-27;1000;276.63;
2021-12-27;1100;1382.512;
2021-12-27;1200;2290.232;
2021-12-27;1300;2950.548;
2021-12-27;1400;2598.873;
2021-12-27;1500;4135.791;
2021-12-27;1600;3292.591;
2021-12-27;1700;3227.012;
2021-12-27;1800;1465.928;
2021-12-27;1900;351.141;
2021-12-27;2000;395.6;
2021-12-27;2100;220.437;
2021-12-27;2200;28.312;
2021-12-27;2300;-3.157;
2021-12-28;0000;-3.104;
2021-12-28;0100;-1.975;
2021-12-28;0200;-2.684;
2021-12-28;0300;-3.31;
2021-12-28;0400;-3.309;
2021-12-28;0500;-3.417;
2021-12-28;0600;-1.282;
2021-12-28;0700;-1.082;
2021-12-28;0800;-2.062;
2021-12-28;0900;7.617;
2021-12-28;1000;224.576;
2021-12-28;1100;553.747;
2021-12-28;1200;1605.778;
2021-12-28;1300;1896.512;
2021-12-28;1400;2379.03;
2021-12-28;1500;1748.406;
2021-12-28;1600;1595.901;
2021-12-28;1700;1988.582;
2021-12-28;1800;3030.243;
2021-12-28;1900;1628.663;
2021-12-28;2000;1264.747;
2021-12-28;2100;435.399;
2021-12-28;2200;46.62;
2021-12-28;2300;-3.5;
2021-12-29;0000;-3.528;
2021-12-29;0100;-3.48;
2021-12-29;0200;-2.995;
2021-12-29;0300;-1.995;
2021-12-29;0400;-3.338;
2021-12-29;0500;-3.498;
2021-12-29;0600;-2.366;
2021-12-29;0700;-2.95;
2021-12-29;0800;-3.324;
2021-12-29;0900;6.205;
2021-12-29;1000;302.06;
2021-12-29;1100;1306.933;
2021-12-29;1200;641.072;
2021-12-29;1300;1425.985;
2021-12-29;1400;1518.245;
2021-12-29;1500;1890.091;
2021-12-29;1600;958.612;
2021-12-29;1700;2178.744;
2021-12-29;1800;3238.794;
2021-12-29;1900;1767.203;
2021-12-29;2000;938.725;
2021-12-29;2100;699.656;
2021-12-29;2200;87.837;
2021-12-29;2300;-3.54;
2021-12-30;0000;-3.148;
2021-12-30;0100;-2.113;
2021-12-30;0200;-2.978;
2021-12-30;0300;-3.488;
2021-12-30;0400;-3.193;
2021-12-30;0500;-2.162;
2021-12-30;0600;-1.427;
2021-12-30;0700;-1.652;
2021-12-30;0800;-2.151;
2021-12-30;0900;5.928;
2021-12-30;1000;166.602;
2021-12-30;1100;555.609;
2021-12-30;1200;984.008;
2021-12-30;1300;726.459;
2021-12-30;1400;675.25;
2021-12-30;1500;782.936;
2021-12-30;1600;909.401;
2021-12-30;1700;1026.496;
2021-12-30;1800;1041.529;
2021-12-30;1900;1817.6;
2021-12-30;2000;906.479;
2021-12-30;2100;326.602;
2021-12-30;2200;61.986;
2021-12-30;2300;-2.275;
2021-12-31;0000;-1.7;
2021-12-31;0100;-1.982;
2021-12-31;0200;-1.738;
2021-12-31;0300;-1.929;
2021-12-31;0400;-1.939;
2021-12-31;0500;-2.159;
2021-12-31;0600;-1.748;
2021-12-31;0700;-2.057;
2021-12-31;0800;-2.228;
2021-12-31;0900;1.892;
2021-12-31;1000;130.951;
2021-12-31;1100;347.398;
2021-12-31;1200;420.903;
2021-12-31;1300;594.086;
2021-12-31;1400;1146.351;
2021-12-31;1500;707.589;
2021-12-31;1600;1324.895;
2021-12-31;1700;1345.21;
2021-12-31;1800;875.03;
2021-12-31;1900;877.231;
2021-12-31;2000;889.616;
2021-12-31;2100;450.23;
2021-12-31;2200;83.653;
2021-12-31;2300;-3.522;
2022-01-01;0000;-3.391;
2022-01-01;0100;-3.108;
2022-01-01;0200;-3.074;
2022-01-01;0300;-2.866;
2022-01-01;0400;-3.322;
2022-01-01;0500;-1.249;
2022-01-01;0600;-1.054;
2022-01-01;0700;-.868;
2022-01-01;0800;-1.591;
2022-01-01;0900;1.482;
2022-01-01;1000;79.41;
2022-01-01;1100;328.528;
2022-01-01;1200;361.613;
2022-01-01;1300;998.513;
2022-01-01;1400;1239.215;
2022-01-01;1500;1142.441;
2022-01-01;1600;2221.046;
2022-01-01;1700;955.285;
2022-01-01;1800;1098.882;
2022-01-01;1900;903.644;
2022-01-01;2000;218.744;
2022-01-01;2100;103.083;
2022-01-01;2200;32.514;
2022-01-01;2300;-2.209;
2022-01-02;0000;-3.378;
2022-01-02;0100;-2.836;
2022-01-02;0200;-.254;
2022-01-02;0300;-.257;
2022-01-02;0400;-.976;
2022-01-02;0500;-1.36;
2022-01-02;0600;-2.707;
2022-01-02;0700;-1.777;
2022-01-02;0800;-1.486;
2022-01-02;0900;2.448;
2022-01-02;1000;118.982;
2022-01-02;1100;630.129;
2022-01-02;1200;650.04;
2022-01-02;1300;927.453;
2022-01-02;1400;1557.485;
2022-01-02;1500;3182.115;
2022-01-02;1600;2803.804;
2022-01-02;1700;1043.664;
2022-01-02;1800;2123.793;
2022-01-02;1900;1259.274;
2022-01-02;2000;1391.578;
2022-01-02;2100;292.856;
2022-01-02;2200;39.738;
2022-01-02;2300;-2.816;
2022-01-03;0000;-3.5;
2022-01-03;0100;-3.322;
2022-01-03;0200;-3.077;
2022-01-03;0300;-3.383;
2022-01-03;0400;-2.889;
2022-01-03;0500;-2.194;
2022-01-03;0600;-1.869;
2022-01-03;0700;-1.573;
2022-01-03;0800;-2.727;
2022-01-03;0900;1.767;
2022-01-03;1000;151.937;
2022-01-03;1100;685.652;
2022-01-03;1200;871.214;
2022-01-03;1300;2073.818;
2022-01-03;1400;2974.737;
2022-01-03;1500;2093.163;
2022-01-03;1600;1337.294;
2022-01-03;1700;3432.639;
2022-01-03;1800;3276.918;
2022-01-03;1900;1631.516;
2022-01-03;2000;1092.932;
2022-01-03;2100;888.261;
2022-01-03;2200;134.577;
2022-01-03;2300;-3.54;
2022-01-04;0000;-3.54;
2022-01-04;0100;-3.318;
2022-01-04;0200;-2.432;
2022-01-04;0300;-3.059;
2022-01-04;0400;-3.064;
2022-01-04;0500;-2.84;
2022-01-04;0600;-2.056;
2022-01-04;0700;-2.487;
2022-01-04;0800;-2.466;
2022-01-04;0900;2.472;
2022-01-04;1000;125.856;
2022-01-04;1100;440.443;
2022-01-04;1200;627.334;
2022-01-04;1300;1266.791;
2022-01-04;1400;2020.342;
2022-01-04;1500;3222.089;
2022-01-04;1600;3233.128;
2022-01-04;1700;2881.704;
2022-01-04;1800;1758.038;
2022-01-04;1900;1830.333;
2022-01-04;2000;1185.775;
2022-01-04;2100;491.788;
2022-01-04;2200;64.786;
2022-01-04;2300;-3.417;
2022-01-05;0000;-3.437;
2022-01-05;0100;-3.524;
2022-01-05;0200;-3.54;
2022-01-05;0300;-3.54;
2022-01-05;0400;-3.54;
2022-01-05;0500;-3.498;
2022-01-05;0600;-3.538;
2022-01-05;0700;-3.53;
2022-01-05;0800;-3.54;
2022-01-05;0900;4.099;
2022-01-05;1000;231.954;
2022-01-05;1100;1031.024;
2022-01-05;1200;2013.891;
2022-01-05;1300;2334.93;
2022-01-05;1400;2638.031;
2022-01-05;1500;2687.44;
2022-01-05;1600;3747.213;
2022-01-05;1700;2967.356;
2022-01-05;1800;3383.266;
2022-01-05;1900;2442.275;
2022-01-05;2000;1989.645;
2022-01-05;2100;842.667;
2022-01-05;2200;95.615;
2022-01-05;2300;-3.54;
2022-01-06;0000;-3.54;
2022-01-06;0100;-3.54;
2022-01-06;0200;-3.504;
2022-01-06;0300;-3.54;
2022-01-06;0400;-3.449;
2022-01-06;0500;-3.494;
2022-01-06;0600;-3.54;
2022-01-06;0700;-3.54;
2022-01-06;0800;-3.538;
2022-01-06;0900;.625;
2022-01-06;1000;205.311;
2022-01-06;1100;875.803;
2022-01-06;1200;1466.508;
2022-01-06;1300;2043.396;
2022-01-06;1400;3037.272;
2022-01-06;1500;3385.247;
2022-01-06;1600;2255.78;
2022-01-06;1700;1678.858;
2022-01-06;1800;1989.473;
2022-01-06;1900;2286.277;
2022-01-06;2000;1146.269;
2022-01-06;2100;490.246;
2022-01-06;2200;88.042;
2022-01-06;2300;-3.506;
2022-01-07;0000;-3.516;
2022-01-07;0100;-3.236;
2022-01-07;0200;-3.342;
2022-01-07;0300;-3.536;
2022-01-07;0400;-3.243;
2022-01-07;0500;-2.92;
2022-01-07;0600;-2.574;
2022-01-07;0700;-2.629;
2022-01-07;0800;-1.25;
2022-01-07;0900;-1.359;
2022-01-07;1000;94.307;
2022-01-07;1100;343.956;
2022-01-07;1200;538.88;
2022-01-07;1300;805.778;
2022-01-07;1400;680.864;
2022-01-07;1500;446.825;
2022-01-07;1600;1134.572;
2022-01-07;1700;503.993;
2022-01-07;1800;700.528;
2022-01-07;1900;1154.945;
2022-01-07;2000;497.056;
2022-01-07;2100;302.308;
2022-01-07;2200;66.387;
2022-01-07;2300;-3.34;
2022-01-08;0000;-3.064;
2022-01-08;0100;-1.703;
2022-01-08;0200;-1.893;
2022-01-08;0300;-1.865;
2022-01-08;0400;-2.558;
2022-01-08;0500;-1.481;
2022-01-08;0600;-2.591;
2022-01-08;0700;-.805;
2022-01-08;0800;-1.615;
2022-01-08;0900;-.185;
2022-01-08;1000;182.622;
2022-01-08;1100;292.005;
2022-01-08;1200;645.383;
2022-01-08;1300;1042.296;
2022-01-08;1400;1393.473;
2022-01-08;1500;2526.275;
2022-01-08;1600;1767.196;
2022-01-08;1700;2318.433;
2022-01-08;1800;1442.675;
2022-01-08;1900;137.958;
2022-01-08;2000;100.345;
2022-01-08;2100;143.832;
2022-01-08;2200;35.347;
2022-01-08;2300;-2.204;
2022-01-09;0000;-2.331;
2022-01-09;0100;-2.339;
2022-01-09;0200;-1.464;
2022-01-09;0300;-.888;
2022-01-09;0400;-.644;
2022-01-09;0500;-.539;
2022-01-09;0600;-.806;
2022-01-09;0700;-.184;
2022-01-09;0800;-.55;
2022-01-09;0900;1.159;
2022-01-09;1000;100.076;
2022-01-09;1100;263.152;
2022-01-09;1200;411.826;
2022-01-09;1300;441.877;
2022-01-09;1400;476.317;
2022-01-09;1500;552.105;
2022-01-09;1600;683.693;
2022-01-09;1700;872.156;
2022-01-09;1800;920.902;
2022-01-09;1900;859.789;
2022-01-09;2000;694.832;
2022-01-09;2100;716.334;
2022-01-09;2200;227.682;
2022-01-09;2300;-2.831;
2022-01-10;0000;-3.538;
2022-01-10;0100;-3.19;
2022-01-10;0200;-3.17;
2022-01-10;0300;-3.49;
2022-01-10;0400;-2.439;
2022-01-10;0500;-1.616;
2022-01-10;0600;-.269;
2022-01-10;0700;-1.129;
2022-01-10;0800;-2.145;
2022-01-10;0900;-.127;
2022-01-10;1000;162.853;
2022-01-10;1100;522.455;
2022-01-10;1200;723.893;
2022-01-10;1300;924.048;
2022-01-10;1400;1209.04;
2022-01-10;1500;1382.847;
2022-01-10;1600;2143.003;
2022-01-10;1700;841.024;
2022-01-10;1800;771.111;
2022-01-10;1900;1378.531;
2022-01-10;2000;667.833;
2022-01-10;2100;383.622;
2022-01-10;2200;111.372;
2022-01-10;2300;-2.844;
2022-01-11;0000;-2.929;
2022-01-11;0100;-2.103;
2022-01-11;0200;-2.773;
2022-01-11;0300;-1.831;
2022-01-11;0400;-2.104;
2022-01-11;0500;-.16;
2022-01-11;0600;-2.299;
2022-01-11;0700;-1.715;
2022-01-11;0800;-2.325;
2022-01-11;0900;1.18;
2022-01-11;1000;90.724;
2022-01-11;1100;326.985;
2022-01-11;1200;1139.408;
2022-01-11;1300;1873.796;
2022-01-11;1400;1286.738;
2022-01-11;1500;2501.677;
2022-01-11;1600;413.776;
2022-01-11;1700;1710.738;
2022-01-11;1800;661.502;
2022-01-11;1900;659.987;
2022-01-11;2000;495.284;
2022-01-11;2100;139.346;
2022-01-11;2200;48.529;
2022-01-11;2300;-1.515;
2022-01-12;0000;-2.778;
2022-01-12;0100;-2.041;
2022-01-12;0200;-2.343;
2022-01-12;0300;-2.319;
2022-01-12;0400;-1.501;
2022-01-12;0500;-1.066;
2022-01-12;0600;-1.729;
2022-01-12;0700;-2.093;
2022-01-12;0800;-2.285;
2022-01-12;0900;-.941;
2022-01-12;1000;87.575;
2022-01-12;1100;387.649;
2022-01-12;1200;694.222;
2022-01-12;1300;1379.624;
2022-01-12;1400;1198.157;
2022-01-12;1500;2813.415;
2022-01-12;1600;2638.916;
2022-01-12;1700;995.974;
2022-01-12;1800;1182.726;
2022-01-12;1900;1133.313;
2022-01-12;2000;903.14;
2022-01-12;2100;433.654;
2022-01-12;2200;92.959;
2022-01-12;2300;-3.35;
2022-01-13;0000;-3.536;
2022-01-13;0100;-3.427;
2022-01-13;0200;-3.54;
2022-01-13;0300;-3.54;
2022-01-13;0400;-2.958;
2022-01-13;0500;-3.411;
2022-01-13;0600;-3.528;
2022-01-13;0700;-3.534;
2022-01-13;0800;-3.54;
2022-01-13;0900;.854;
2022-01-13;1000;124.648;
2022-01-13;1100;766.487;
